,time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,HTTPS,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Password Policy,Password Strength Meters,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Split Manufacturing,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,start_date,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score
2287,2022-10,10937324451.0,303814568.0833333,43.0,14.0,55.0,85.0,0.0,4.0,0.0,0.0,1.0,105.0,1.0,0.0,1.0,0.0,49.0,0.0,6.0,0.0,1.0,2.0,0.0,12.0,59.0,0.0,0.0,7.0,26.0,0.0,14.0,0.0,13.0,1.0,1.0,0.0,30.0,10.0,2.0,0.0,3837.0,0.0,1.0,2.0,263.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,783.0,38.0,7165.0,1.0,3.0,1.0,0.0,1.0,2.0,25.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,69.0,30.0,17.0,413.0,8.0,399.0,14.0,7.0,50.0,7.0,19.0,14.0,1.0,23.0,2999.0,4546.0,341.0,2022-10-08,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,2022-10,10937324451.0,303814568.0833333,43.0,14.0,55.0,85.0,0.0,4.0,0.0,0.0,1.0,105.0,1.0,0.0,1.0,0.0,49.0,0.0,6.0,0.0,1.0,2.0,0.0,12.0,59.0,0.0,0.0,7.0,26.0,0.0,14.0,0.0,13.0,1.0,1.0,0.0,30.0,10.0,2.0,0.0,3837.0,0.0,1.0,2.0,263.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,783.0,38.0,7165.0,1.0,3.0,1.0,0.0,1.0,2.0,25.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,69.0,30.0,17.0,413.0,8.0,399.0,14.0,7.0,50.0,7.0,19.0,14.0,1.0,23.0,2999.0,4546.0,341.0,2022-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2289,2022-10,10937324451.0,303814568.0833333,43.0,14.0,55.0,85.0,0.0,4.0,0.0,0.0,1.0,105.0,1.0,0.0,1.0,0.0,49.0,0.0,6.0,0.0,1.0,2.0,0.0,12.0,59.0,0.0,0.0,7.0,26.0,0.0,14.0,0.0,13.0,1.0,1.0,0.0,30.0,10.0,2.0,0.0,3837.0,0.0,1.0,2.0,263.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,783.0,38.0,7165.0,1.0,3.0,1.0,0.0,1.0,2.0,25.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,69.0,30.0,17.0,413.0,8.0,399.0,14.0,7.0,50.0,7.0,19.0,14.0,1.0,23.0,2999.0,4546.0,341.0,2022-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2290,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2291,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2292,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2294,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2295,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2297,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
2298,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-20,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2301,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2302,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-15,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2303,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2304,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2305,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2306,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-07,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2307,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-01,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2309,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-12,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2312,2022-11,9254734690.0,257075963.6111111,28.0,4.0,26.0,31.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,1.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0,1.0,0.0,1758.0,0.0,0.0,2.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,348.0,20.0,3556.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,31.0,17.0,7.0,202.0,3.0,163.0,4.0,2.0,10.0,0.0,8.0,4.0,0.0,7.0,1511.0,2037.0,198.0,2022-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
